Side,Instrument,Amount,Value,Price,Price (USD),IV,Type,Order ID,Und. Mark,Trade ID,Fees,Index,Date
sell,BTC-PERPETUAL,50,0.001672325,29898.5,29898.5,,market,16766468146,,172617445,0.00000084,29883.7,7/18/23 14:16
buy,BTC-PERPETUAL,50,0.001672297,29899,29899,,market,16766468115,,172617444,0.00000084,29883.7,7/18/23 14:16
sell,BTC-PERPETUAL,50,0.001672241,29900,29900,,market,16766462797,,172617312,0.00000084,29891.67,7/18/23 14:16
buy,BTC-PERPETUAL,50,0.001672213,29900.5,29900.5,,market,16766462764,,172617309,0.00000084,29891.67,7/18/23 14:16
sell,BTC-PERPETUAL,50,0.001671402,29915,29915,,market,16766457712,,172617133,0.00000084,29891.43,7/18/23 14:15
buy,BTC-PERPETUAL,50,0.001671374,29915.5,29915.5,,market,16766457669,,172617131,0.00000084,29893.43,7/18/23 14:15
sell,BTC-PERPETUAL,20,0.000668248,29929,29929,,market,16766452985,,172616986,0.00000033,29911.79,7/18/23 14:15
sell,BTC-PERPETUAL,30,0.001002372,29929,29929,,market,16766452985,,172616985,0.0000005,29911.79,7/18/23 14:15
buy,BTC-PERPETUAL,50,0.001670593,29929.5,29929.5,,market,16766452962,,172616984,0.00000084,29912.49,7/18/23 14:15
sell,BTC-PERPETUAL,50,0.001670481,29931.5,29931.5,,market,16766448069,,172616785,0.00000084,29913.35,7/18/23 14:14
buy,BTC-PERPETUAL,50,0.001670453,29932,29932,,market,16766448046,,172616784,0.00000084,29913.35,7/18/23 14:14
sell,BTC-PERPETUAL,50,0.001671011,29922,29922,,market,16766444035,,172616643,0.00000084,29909.84,7/18/23 14:14
buy,BTC-PERPETUAL,50,0.001670983,29922.5,29922.5,,market,16766444012,,172616642,0.00000084,29909.84,7/18/23 14:14
sell,BTC-PERPETUAL,50,0.001671766,29908.5,29908.5,,market,16766438894,,172616433,0.00000084,29909.98,7/18/23 14:13
buy,BTC-PERPETUAL,50,0.00167171,29909.5,29909.5,,market,16766438864,,172616432,0.00000084,29909.98,7/18/23 14:13
sell,BTC-PERPETUAL,50,0.001672269,29899.5,29899.5,,market,16766434412,,172616104,0.00000084,29888.28,7/18/23 14:13
buy,BTC-PERPETUAL,50,0.001672241,29900,29900,,market,16766434385,,172616102,0.00000084,29888.28,7/18/23 14:13
sell,BTC-PERPETUAL,50,0.001672912,29888,29888,,market,16766429499,,172615567,0.00000084,29877.81,7/18/23 14:12
buy,BTC-PERPETUAL,50,0.001672884,29888.5,29888.5,,market,16766429486,,172615566,0.00000084,29877.81,7/18/23 14:12
sell,BTC-PERPETUAL,50,0.001672632,29893,29893,,market,16766424655,,172615060,0.00000084,29872.62,7/18/23 14:12
buy,BTC-PERPETUAL,50,0.001672604,29893.5,29893.5,,market,16766424612,,172615046,0.00000084,29872.62,7/18/23 14:12
sell,BTC-PERPETUAL,50,0.001672493,29895.5,29895.5,,market,16766419831,,172614523,0.00000084,29887.07,7/18/23 14:11
buy,BTC-PERPETUAL,50,0.001672465,29896,29896,,market,16766419807,,172614521,0.00000084,29887.07,7/18/23 14:11
sell,BTC-PERPETUAL,20,0.000669053,29893,29893,,market,16766415977,,172614397,0.00000034,29878.84,7/18/23 14:11
sell,BTC-PERPETUAL,30,0.001003579,29893,29893,,market,16766415977,,172614396,0.0000005,29878.84,7/18/23 14:11
buy,BTC-PERPETUAL,50,0.001672604,29893.5,29893.5,,market,16766415918,,172614395,0.00000084,29878.84,7/18/23 14:11
sell,BTC-PERPETUAL,50,0.001673136,29884,29884,,market,16766412018,,172614301,0.00000084,29873.32,7/18/23 14:10
buy,BTC-PERPETUAL,50,0.001673108,29884.5,29884.5,,market,16766411974,,172614300,0.00000084,29873.32,7/18/23 14:10
sell,BTC-PERPETUAL,50,0.00167364,29875,29875,,market,16766407907,,172614203,0.00000084,29865.97,7/18/23 14:10
buy,BTC-PERPETUAL,50,0.001673612,29875.5,29875.5,,market,16766407835,,172614202,0.00000084,29866.13,7/18/23 14:10
sell,BTC-PERPETUAL,50,0.001674088,29867,29867,,market,16766403450,,172614142,0.00000084,29855.8,7/18/23 14:09
buy,BTC-PERPETUAL,10,0.00033479,29869.5,29869.5,,market,16766403387,,172614134,0.00000017,29857.25,7/18/23 14:09
buy,BTC-PERPETUAL,20,0.000669624,29867.5,29867.5,,market,16766403387,,172614133,0.00000034,29857.25,7/18/23 14:09
buy,BTC-PERPETUAL,20,0.000669624,29867.5,29867.5,,market,16766403387,,172614132,0.00000034,29857.25,7/18/23 14:09
sell,BTC-PERPETUAL,50,0.001674565,29858.5,29858.5,,market,16766398359,,172614043,0.00000084,29840.11,7/18/23 14:09
buy,BTC-PERPETUAL,50,0.001674537,29859,29859,,market,16766398325,,172614042,0.00000084,29840.11,7/18/23 14:09
sell,BTC-PERPETUAL,50,0.001673388,29879.5,29879.5,,market,16766392131,,172613573,0.00000084,29860.64,7/18/23 14:08
buy,BTC-PERPETUAL,50,0.00167336,29880,29880,,market,16766392112,,172613572,0.00000084,29860.64,7/18/23 14:08
sell,BTC-PERPETUAL,50,0.001673388,29879.5,29879.5,,market,16766386318,,172613090,0.00000084,29867.07,7/18/23 14:08
buy,BTC-PERPETUAL,50,0.00167336,29880,29880,,market,16766386269,,172613087,0.00000084,29867.07,7/18/23 14:08
sell,BTC-PERPETUAL,50,0.001673668,29874.5,29874.5,,market,16766380619,,172612586,0.00000084,29857.42,7/18/23 14:07
buy,BTC-PERPETUAL,10,0.000334728,29875,29875,,market,16766380596,,172612585,0.00000017,29857.42,7/18/23 14:07
buy,BTC-PERPETUAL,40,0.001338912,29875,29875,,market,16766380596,,172612584,0.00000067,29857.42,7/18/23 14:07
sell,BTC-PERPETUAL,50,0.001673808,29872,29872,,market,16766375376,,172612301,0.00000084,29860.58,7/18/23 14:07
buy,BTC-PERPETUAL,50,0.001673612,29875.5,29875.5,,market,16766375348,,172612300,0.00000084,29860.58,7/18/23 14:07
sell,BTC-PERPETUAL,50,0.001673444,29878.5,29878.5,,market,16766370345,,172612171,0.00000084,29862.5,7/18/23 14:06
buy,BTC-PERPETUAL,50,0.001673416,29879,29879,,market,16766370314,,172612170,0.00000084,29862.5,7/18/23 14:06
sell,BTC-PERPETUAL,50,0.001673808,29872,29872,,market,16766365261,,172612077,0.00000084,29857.1,7/18/23 14:06
buy,BTC-PERPETUAL,50,0.00167378,29872.5,29872.5,,market,16766365247,,172612076,0.00000084,29857.1,7/18/23 14:06
sell,BTC-PERPETUAL,50,0.001673584,29876,29876,,market,16766360291,,172611990,0.00000084,29863.78,7/18/23 14:05
buy,BTC-PERPETUAL,50,0.001673556,29876.5,29876.5,,market,16766360261,,172611989,0.00000084,29863.78,7/18/23 14:05
sell,BTC-PERPETUAL,50,0.00167308,29885,29885,,market,16766354790,,172611822,0.00000084,29865.02,7/18/23 14:05
buy,BTC-PERPETUAL,50,0.001673052,29885.5,29885.5,,market,16766354736,,172611821,0.00000084,29865.02,7/18/23 14:05
sell,BTC-PERPETUAL,50,0.001672437,29896.5,29896.5,,market,16766350289,,172611714,0.00000084,29879.1,7/18/23 14:04
buy,BTC-PERPETUAL,50,0.001672409,29897,29897,,market,16766350256,,172611712,0.00000084,29879.1,7/18/23 14:04
sell,BTC-PERPETUAL,50,0.001673668,29874.5,29874.5,,market,16766346078,,172611580,0.00000084,29859.95,7/18/23 14:04
buy,BTC-PERPETUAL,50,0.00167364,29875,29875,,market,16766346061,,172611579,0.00000084,29859.95,7/18/23 14:04
sell,BTC-PERPETUAL,50,0.001672968,29887,29887,,market,16766341833,,172611476,0.00000084,29869.62,7/18/23 14:03
buy,BTC-PERPETUAL,50,0.00167294,29887.5,29887.5,,market,16766341792,,172611475,0.00000084,29870.45,7/18/23 14:03
sell,BTC-PERPETUAL,50,0.001672269,29899.5,29899.5,,market,16766337737,,172611352,0.00000084,29880.74,7/18/23 14:03
buy,BTC-PERPETUAL,50,0.001672241,29900,29900,,market,16766337717,,172611351,0.00000084,29880.74,7/18/23 14:03
sell,BTC-PERPETUAL,50,0.001672325,29898.5,29898.5,,market,16766333825,,172611207,0.00000084,29886.11,7/18/23 14:02
buy,BTC-PERPETUAL,50,0.001672297,29899,29899,,market,16766333789,,172611206,0.00000084,29886.11,7/18/23 14:02
sell,BTC-PERPETUAL,50,0.001672493,29895.5,29895.5,,market,16766329400,,172611069,0.00000084,29874.34,7/18/23 14:02
buy,BTC-PERPETUAL,50,0.001672465,29896,29896,,market,16766329348,,172611067,0.00000084,29874.34,7/18/23 14:02
sell,BTC-PERPETUAL,50,0.001672912,29888,29888,,market,16766324864,,172610908,0.00000084,29875.12,7/18/23 14:01
buy,BTC-PERPETUAL,50,0.001672884,29888.5,29888.5,,market,16766324827,,172610907,0.00000084,29875.12,7/18/23 14:01
sell,BTC-PERPETUAL,50,0.001672269,29899.5,29899.5,,market,16766319973,,172610772,0.00000084,29884.9,7/18/23 14:01
buy,BTC-PERPETUAL,50,0.001672241,29900,29900,,market,16766319919,,172610763,0.00000084,29884.9,7/18/23 14:01
sell,BTC-PERPETUAL,50,0.001674509,29859.5,29859.5,,market,16766315171,,172610628,0.00000084,29847.16,7/18/23 14:00
buy,BTC-PERPETUAL,50,0.001674481,29860,29860,,market,16766315133,,172610627,0.00000084,29847.16,7/18/23 14:00
sell,BTC-PERPETUAL,50,0.001675266,29846,29846,,market,16766310585,,172610527,0.00000084,29828.83,7/18/23 14:00
buy,BTC-PERPETUAL,50,0.001675238,29846.5,29846.5,,market,16766310569,,172610526,0.00000084,29828.83,7/18/23 14:00
sell,BTC-PERPETUAL,50,0.0016758,29836.5,29836.5,,market,16766306532,,172610399,0.00000084,29823.8,7/18/23 13:59
buy,BTC-PERPETUAL,50,0.001675772,29837,29837,,market,16766306518,,172610398,0.00000084,29823.8,7/18/23 13:59
sell,BTC-PERPETUAL,50,0.001677571,29805,29805,,market,16766302241,,172610286,0.00000084,29789.26,7/18/23 13:59
buy,BTC-PERPETUAL,50,0.001677543,29805.5,29805.5,,market,16766302226,,172610285,0.00000084,29789.26,7/18/23 13:59
sell,BTC-PERPETUAL,50,0.001677571,29805,29805,,market,16766299068,,172610235,0.00000084,29787.89,7/18/23 13:58
buy,BTC-PERPETUAL,50,0.001677543,29805.5,29805.5,,market,16766299044,,172610234,0.00000084,29787.89,7/18/23 13:58
sell,BTC-PERPETUAL,50,0.001677571,29805,29805,,market,16766295795,,172610178,0.00000084,29786.69,7/18/23 13:58
buy,BTC-PERPETUAL,50,0.001677543,29805.5,29805.5,,market,16766295782,,172610177,0.00000084,29786.86,7/18/23 13:58
sell,BTC-PERPETUAL,50,0.001676671,29821,29821,,market,16766292056,,172610073,0.00000084,29803.88,7/18/23 13:57
buy,BTC-PERPETUAL,50,0.001676643,29821.5,29821.5,,market,16766292037,,172610072,0.00000084,29803.94,7/18/23 13:57
sell,BTC-PERPETUAL,30,0.001006272,29813,29813,,market,16766288351,,172610000,0.0000005,29797.29,7/18/23 13:57
sell,BTC-PERPETUAL,10,0.000335413,29814,29814,,market,16766288351,,172609999,0.00000017,29797.29,7/18/23 13:57
sell,BTC-PERPETUAL,10,0.000335413,29814,29814,,market,16766288351,,172609998,0.00000017,29797.29,7/18/23 13:57
buy,BTC-PERPETUAL,50,0.001677036,29814.5,29814.5,,market,16766288331,,172609997,0.00000084,29797.29,7/18/23 13:57
sell,BTC-PERPETUAL,50,0.001676586,29822.5,29822.5,,market,16766284723,,172609924,0.00000084,29809.04,7/18/23 13:56
buy,BTC-PERPETUAL,50,0.001676558,29823,29823,,market,16766284705,,172609923,0.00000084,29809.04,7/18/23 13:56
sell,BTC-PERPETUAL,50,0.001676334,29827,29827,,market,16766280582,,172609802,0.00000084,29810.67,7/18/23 13:56
buy,BTC-PERPETUAL,50,0.001676305,29827.5,29827.5,,market,16766280561,,172609800,0.00000084,29810.67,7/18/23 13:56
sell,BTC-PERPETUAL,50,0.001675968,29833.5,29833.5,,market,16766276734,,172609724,0.00000084,29815.15,7/18/23 13:55
buy,BTC-PERPETUAL,50,0.001675912,29834.5,29834.5,,market,16766276724,,172609721,0.00000084,29815.15,7/18/23 13:55
sell,BTC-PERPETUAL,50,0.001675154,29848,29848,,market,16766272667,,172609622,0.00000084,29831.32,7/18/23 13:55
buy,BTC-PERPETUAL,50,0.001675126,29848.5,29848.5,,market,16766272657,,172609621,0.00000084,29831.32,7/18/23 13:55
sell,BTC-PERPETUAL,50,0.00167521,29847,29847,,market,16766268443,,172609537,0.00000084,29839.93,7/18/23 13:54
buy,BTC-PERPETUAL,50,0.001675182,29847.5,29847.5,,market,16766268421,,172609536,0.00000084,29839.93,7/18/23 13:54
sell,BTC-PERPETUAL,50,0.001676671,29821,29821,,market,16766264200,,172609408,0.00000084,29809.38,7/18/23 13:54
buy,BTC-PERPETUAL,50,0.001676643,29821.5,29821.5,,market,16766264189,,172609407,0.00000084,29809.38,7/18/23 13:54
sell,BTC-PERPETUAL,10,0.000335424,29813,29813,,market,16766260715,,172609316,0.00000017,29800.38,7/18/23 13:53
sell,BTC-PERPETUAL,40,0.001341697,29813,29813,,market,16766260715,,172609315,0.00000067,29800.38,7/18/23 13:53
buy,BTC-PERPETUAL,50,0.001677093,29813.5,29813.5,,market,16766260682,,172609311,0.00000084,29800.38,7/18/23 13:53
sell,BTC-PERPETUAL,50,0.001675996,29833,29833,,market,16766256371,,172609196,0.00000084,29819.81,7/18/23 13:53
buy,BTC-PERPETUAL,50,0.001675968,29833.5,29833.5,,market,16766256322,,172609195,0.00000084,29819.81,7/18/23 13:53
sell,BTC-PERPETUAL,50,0.001676839,29818,29818,,market,16766251940,,172609065,0.00000084,29802.42,7/18/23 13:52
buy,BTC-PERPETUAL,50,0.001676811,29818.5,29818.5,,market,16766251904,,172609061,0.00000084,29802.42,7/18/23 13:52
sell,BTC-PERPETUAL,50,0.001676446,29825,29825,,market,16766248503,,172608990,0.00000084,29809,7/18/23 13:52
buy,BTC-PERPETUAL,50,0.001676418,29825.5,29825.5,,market,16766248446,,172608989,0.00000084,29809.15,7/18/23 13:52
sell,BTC-PERPETUAL,50,0.001675912,29834.5,29834.5,,market,16766244001,,172608893,0.00000084,29819.93,7/18/23 13:51
buy,BTC-PERPETUAL,50,0.001675884,29835,29835,,market,16766243969,,172608891,0.00000084,29819.93,7/18/23 13:51
sell,BTC-PERPETUAL,50,0.001675772,29837,29837,,market,16766238798,,172608785,0.00000084,29815.5,7/18/23 13:51
buy,BTC-PERPETUAL,50,0.001675744,29837.5,29837.5,,market,16766238762,,172608784,0.00000084,29815.5,7/18/23 13:51
sell,BTC-PERPETUAL,50,0.001675042,29850,29850,,market,16766233645,,172608707,0.00000084,29834.58,7/18/23 13:50
buy,BTC-PERPETUAL,50,0.001675014,29850.5,29850.5,,market,16766233620,,172608705,0.00000084,29834.58,7/18/23 13:50
sell,BTC-PERPETUAL,50,0.001673976,29869,29869,,market,16766228605,,172608599,0.00000084,29855.17,7/18/23 13:50
buy,BTC-PERPETUAL,50,0.001673948,29869.5,29869.5,,market,16766228576,,172608597,0.00000084,29855.17,7/18/23 13:50
sell,BTC-PERPETUAL,50,0.001674004,29868.5,29868.5,,market,16766223939,,172608523,0.00000084,29855.75,7/18/23 13:49
buy,BTC-PERPETUAL,50,0.001673976,29869,29869,,market,16766223911,,172608522,0.00000084,29855.75,7/18/23 13:49
sell,BTC-PERPETUAL,50,0.001674229,29864.5,29864.5,,market,16766219275,,172608440,0.00000084,29845.25,7/18/23 13:49
buy,BTC-PERPETUAL,50,0.001674201,29865,29865,,market,16766219255,,172608439,0.00000084,29845.25,7/18/23 13:49
sell,BTC-PERPETUAL,50,0.001674677,29856.5,29856.5,,market,16766214462,,172608358,0.00000084,29843.62,7/18/23 13:48
buy,BTC-PERPETUAL,50,0.001674649,29857,29857,,market,16766214439,,172608357,0.00000084,29843.62,7/18/23 13:48
sell,BTC-PERPETUAL,50,0.00167493,29852,29852,,market,16766209733,,172608275,0.00000084,29840.65,7/18/23 13:48
buy,BTC-PERPETUAL,50,0.001674902,29852.5,29852.5,,market,16766209721,,172608274,0.00000084,29840.65,7/18/23 13:48
sell,BTC-PERPETUAL,50,0.001675379,29844,29844,,market,16766204954,,172608198,0.00000084,29830.35,7/18/23 13:47
buy,BTC-PERPETUAL,50,0.001675351,29844.5,29844.5,,market,16766204934,,172608197,0.00000084,29830.35,7/18/23 13:47
sell,BTC-PERPETUAL,50,0.001675547,29841,29841,,market,16766200316,,172608122,0.00000084,29823.35,7/18/23 13:47
buy,BTC-PERPETUAL,50,0.001675519,29841.5,29841.5,,market,16766200296,,172608121,0.00000084,29823.35,7/18/23 13:47
sell,BTC-PERPETUAL,50,0.001674593,29858,29858,,market,16766195160,,172608029,0.00000084,29839.23,7/18/23 13:46
buy,BTC-PERPETUAL,50,0.001674565,29858.5,29858.5,,market,16766195144,,172608028,0.00000084,29839.23,7/18/23 13:46
sell,BTC-PERPETUAL,50,0.001675042,29850,29850,,market,16766190340,,172607944,0.00000084,29844.48,7/18/23 13:46
buy,BTC-PERPETUAL,50,0.001675014,29850.5,29850.5,,market,16766190299,,172607942,0.00000084,29839.57,7/18/23 13:46
sell,BTC-PERPETUAL,50,0.001674677,29856.5,29856.5,,market,16766185578,,172607868,0.00000084,29835.87,7/18/23 13:45
buy,BTC-PERPETUAL,50,0.001674649,29857,29857,,market,16766185550,,172607867,0.00000084,29836.31,7/18/23 13:45
sell,BTC-PERPETUAL,50,0.001674677,29856.5,29856.5,,market,16766180057,,172607745,0.00000084,29844.34,7/18/23 13:45
buy,BTC-PERPETUAL,50,0.001674649,29857,29857,,market,16766180020,,172607743,0.00000084,29844.34,7/18/23 13:45
sell,BTC-PERPETUAL,50,0.001674565,29858.5,29858.5,,market,16766175335,,172607666,0.00000084,29844.83,7/18/23 13:44
buy,BTC-PERPETUAL,50,0.001674537,29859,29859,,market,16766175277,,172607665,0.00000084,29844.83,7/18/23 13:44
sell,BTC-PERPETUAL,50,0.001675042,29850,29850,,market,16766170449,,172607584,0.00000084,29837.73,7/18/23 13:44
buy,BTC-PERPETUAL,50,0.001675014,29850.5,29850.5,,market,16766170392,,172607583,0.00000084,29837.73,7/18/23 13:44
sell,BTC-PERPETUAL,50,0.001674481,29860,29860,,market,16766165273,,172607502,0.00000084,29840.35,7/18/23 13:43
buy,BTC-PERPETUAL,50,0.001674453,29860.5,29860.5,,market,16766165221,,172607499,0.00000084,29840.35,7/18/23 13:43
sell,BTC-PERPETUAL,50,0.001673388,29879.5,29879.5,,market,16766159214,,172607350,0.00000084,29862,7/18/23 13:43
buy,BTC-PERPETUAL,40,0.001338688,29880,29880,,market,16766159179,,172607347,0.00000067,29862,7/18/23 13:43
buy,BTC-PERPETUAL,10,0.000334672,29880,29880,,market,16766159179,,172607346,0.00000017,29862,7/18/23 13:43
sell,BTC-PERPETUAL,50,0.001674201,29865,29865,,market,16766154049,,172607228,0.00000084,29854.17,7/18/23 13:42
buy,BTC-PERPETUAL,50,0.001674173,29865.5,29865.5,,market,16766154023,,172607227,0.00000084,29854.17,7/18/23 13:42
sell,BTC-PERPETUAL,50,0.001673752,29873,29873,,market,16766149149,,172607126,0.00000084,29859.92,7/18/23 13:42
buy,BTC-PERPETUAL,50,0.001673724,29873.5,29873.5,,market,16766149101,,172607124,0.00000084,29859.92,7/18/23 13:42
sell,BTC-PERPETUAL,50,0.001674397,29861.5,29861.5,,market,16766143894,,172607010,0.00000084,29850.83,7/18/23 13:41
buy,BTC-PERPETUAL,50,0.001674369,29862,29862,,market,16766143872,,172607009,0.00000084,29850.83,7/18/23 13:41
sell,BTC-PERPETUAL,50,0.001674032,29868,29868,,market,16766138420,,172606888,0.00000084,29855.08,7/18/23 13:40
buy,BTC-PERPETUAL,50,0.001674004,29868.5,29868.5,,market,16766138383,,172606886,0.00000084,29855.08,7/18/23 13:40
sell,BTC-PERPETUAL,50,0.001674761,29855,29855,,market,16766132091,,172606706,0.00000084,29829.23,7/18/23 13:40
buy,BTC-PERPETUAL,50,0.001674733,29855.5,29855.5,,market,16766132052,,172606704,0.00000084,29829.23,7/18/23 13:40
sell,BTC-PERPETUAL,50,0.00167594,29834,29834,,market,16766126402,,172606558,0.00000084,29818.73,7/18/23 13:39
buy,BTC-PERPETUAL,50,0.001675912,29834.5,29834.5,,market,16766126366,,172606557,0.00000084,29819.19,7/18/23 13:39
sell,BTC-PERPETUAL,50,0.001675744,29837.5,29837.5,,market,16766121385,,172606487,0.00000084,29824.5,7/18/23 13:39
buy,BTC-PERPETUAL,50,0.001675716,29838,29838,,market,16766121361,,172606486,0.00000084,29824.34,7/18/23 13:39
sell,BTC-PERPETUAL,50,0.001675744,29837.5,29837.5,,market,16766116370,,172606417,0.00000084,29823.02,7/18/23 13:38
buy,BTC-PERPETUAL,50,0.001675716,29838,29838,,market,16766116344,,172606415,0.00000084,29823.02,7/18/23 13:38
sell,BTC-PERPETUAL,50,0.001676699,29820.5,29820.5,,market,16766110770,,172606314,0.00000084,29807.5,7/18/23 13:38
buy,BTC-PERPETUAL,50,0.001676671,29821,29821,,market,16766110743,,172606313,0.00000084,29807.5,7/18/23 13:38
sell,BTC-PERPETUAL,50,0.001678021,29797,29797,,market,16766105346,,172606216,0.00000084,29784.06,7/18/23 13:37
buy,BTC-PERPETUAL,50,0.001677993,29797.5,29797.5,,market,16766105335,,172606215,0.00000084,29784.06,7/18/23 13:37
sell,BTC-PERPETUAL,50,0.001678275,29792.5,29792.5,,market,16766101457,,172606172,0.00000084,29778.74,7/18/23 13:37
buy,BTC-PERPETUAL,50,0.001678247,29793,29793,,market,16766101446,,172606171,0.00000084,29778.74,7/18/23 13:37
sell,BTC-PERPETUAL,50,0.001677768,29801.5,29801.5,,market,16766097129,,172606118,0.00000084,29781.56,7/18/23 13:36
buy,BTC-PERPETUAL,50,0.00167774,29802,29802,,market,16766097106,,172606117,0.00000084,29781.56,7/18/23 13:36
sell,BTC-PERPETUAL,50,0.001678247,29793,29793,,market,16766092323,,172606044,0.00000084,29782.06,7/18/23 13:36
buy,BTC-PERPETUAL,50,0.001678218,29793.5,29793.5,,market,16766092287,,172606042,0.00000084,29782.06,7/18/23 13:36
sell,BTC-PERPETUAL,50,0.001678078,29796,29796,,market,16766087567,,172605983,0.00000084,29783.21,7/18/23 13:35
buy,BTC-PERPETUAL,50,0.001678049,29796.5,29796.5,,market,16766087507,,172605982,0.00000084,29783.21,7/18/23 13:35
sell,BTC-PERPETUAL,50,0.001677599,29804.5,29804.5,,market,16766082602,,172605900,0.00000084,29785.41,7/18/23 13:35
buy,BTC-PERPETUAL,50,0.001677571,29805,29805,,market,16766082540,,172605899,0.00000084,29785.41,7/18/23 13:35
sell,BTC-PERPETUAL,50,0.001677093,29813.5,29813.5,,market,16766077591,,172605821,0.00000084,29799.91,7/18/23 13:34
buy,BTC-PERPETUAL,50,0.001677064,29814,29814,,market,16766077538,,172605815,0.00000084,29799.91,7/18/23 13:34
sell,BTC-PERPETUAL,50,0.001677318,29809.5,29809.5,,market,16766072634,,172605748,0.00000084,29797.33,7/18/23 13:34
buy,BTC-PERPETUAL,40,0.001341832,29810,29810,,market,16766072586,,172605747,0.00000067,29797.33,7/18/23 13:34
buy,BTC-PERPETUAL,10,0.000335458,29810,29810,,market,16766072586,,172605746,0.00000017,29797.33,7/18/23 13:34
sell,BTC-PERPETUAL,50,0.001677571,29805,29805,,market,16766067472,,172605675,0.00000084,29777.79,7/18/23 13:33
buy,BTC-PERPETUAL,50,0.001677543,29805.5,29805.5,,market,16766067442,,172605674,0.00000084,29777.77,7/18/23 13:33
sell,BTC-PERPETUAL,50,0.001678021,29797,29797,,market,16766062272,,172605606,0.00000084,29787.83,7/18/23 13:33
buy,BTC-PERPETUAL,50,0.001677993,29797.5,29797.5,,market,16766062251,,172605603,0.00000084,29788.18,7/18/23 13:33
sell,BTC-PERPETUAL,50,0.001677881,29799.5,29799.5,,market,16766056690,,172605545,0.00000084,29782.23,7/18/23 13:32
buy,BTC-PERPETUAL,50,0.001677852,29800,29800,,market,16766056659,,172605544,0.00000084,29784.82,7/18/23 13:32
sell,BTC-PERPETUAL,50,0.001677318,29809.5,29809.5,,market,16766051700,,172605477,0.00000084,29792.21,7/18/23 13:32
buy,BTC-PERPETUAL,50,0.00167729,29810,29810,,market,16766051679,,172605476,0.00000084,29792.21,7/18/23 13:32
sell,BTC-PERPETUAL,50,0.001677374,29808.5,29808.5,,market,16766046255,,172605421,0.00000084,29796.79,7/18/23 13:31
buy,BTC-PERPETUAL,50,0.001677346,29809,29809,,market,16766046225,,172605420,0.00000084,29796.79,7/18/23 13:31
sell,BTC-PERPETUAL,50,0.001678416,29790,29790,,market,16766041851,,172605357,0.00000084,29772.84,7/18/23 13:31
buy,BTC-PERPETUAL,50,0.001678387,29790.5,29790.5,,market,16766041826,,172605356,0.00000084,29772.84,7/18/23 13:31
sell,BTC-PERPETUAL,50,0.001678387,29790.5,29790.5,,market,16766037493,,172605316,0.00000084,29769.35,7/18/23 13:30
buy,BTC-PERPETUAL,50,0.001678359,29791,29791,,market,16766037468,,172605315,0.00000084,29769.35,7/18/23 13:30
sell,BTC-PERPETUAL,50,0.001678021,29797,29797,,market,16766032869,,172605244,0.00000084,29786.9,7/18/23 13:30
buy,BTC-PERPETUAL,50,0.001677993,29797.5,29797.5,,market,16766032850,,172605243,0.00000084,29786.9,7/18/23 13:30
sell,BTC-PERPETUAL,50,0.001677796,29801,29801,,market,16766028972,,172605210,0.00000084,29781.38,7/18/23 13:29
buy,BTC-PERPETUAL,50,0.001677768,29801.5,29801.5,,market,16766028952,,172605209,0.00000084,29781.38,7/18/23 13:29
sell,BTC-PERPETUAL,50,0.001677796,29801,29801,,market,16766025384,,172605188,0.00000084,29783.11,7/18/23 13:29
buy,BTC-PERPETUAL,50,0.001677768,29801.5,29801.5,,market,16766025358,,172605187,0.00000084,29783.11,7/18/23 13:29
sell,BTC-PERPETUAL,50,0.001677796,29801,29801,,market,16766021416,,172605137,0.00000084,29782.32,7/18/23 13:28
buy,BTC-PERPETUAL,50,0.001677768,29801.5,29801.5,,market,16766021399,,172605136,0.00000084,29782.32,7/18/23 13:28
sell,BTC-PERPETUAL,50,0.001677374,29808.5,29808.5,,market,16766017659,,172605105,0.00000084,29794.74,7/18/23 13:28
buy,BTC-PERPETUAL,50,0.001677346,29809,29809,,market,16766017638,,172605102,0.00000084,29794.74,7/18/23 13:28
sell,BTC-PERPETUAL,50,0.001676699,29820.5,29820.5,,market,16766013655,,172605059,0.00000084,29803.46,7/18/23 13:27
buy,BTC-PERPETUAL,50,0.001676671,29821,29821,,market,16766013631,,172605058,0.00000084,29803.93,7/18/23 13:27
sell,BTC-PERPETUAL,50,0.001676165,29830,29830,,market,16766010089,,172605014,0.00000084,29810.36,7/18/23 13:27
buy,BTC-PERPETUAL,50,0.001676137,29830.5,29830.5,,market,16766010060,,172605013,0.00000084,29810.52,7/18/23 13:27
sell,BTC-PERPETUAL,50,0.00167594,29834,29834,,market,16766006648,,172605001,0.00000084,29812.96,7/18/23 13:26
buy,BTC-PERPETUAL,50,0.001675912,29834.5,29834.5,,market,16766006615,,172605000,0.00000084,29813.05,7/18/23 13:26
sell,BTC-PERPETUAL,50,0.001675828,29836,29836,,market,16766003307,,172604989,0.00000084,29814.79,7/18/23 13:26
buy,BTC-PERPETUAL,50,0.0016758,29836.5,29836.5,,market,16766003274,,172604988,0.00000084,29814.79,7/18/23 13:26
sell,BTC-PERPETUAL,50,0.001675294,29845.5,29845.5,,market,16765999325,,172604954,0.00000084,29826.55,7/18/23 13:25
buy,BTC-PERPETUAL,50,0.001675266,29846,29846,,market,16765999274,,172604953,0.00000084,29826.55,7/18/23 13:25
